validation_id,model_id,runtime_secs,PinballLoss_mean,PinballLoss_std
p03,ARCH-p_36-q_12-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,15.36518168449402,1.5148948067198183e+20,5.247749546721701e+20
p03,ARCH-p_36-q_12-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,25.32623291015625,4.469718999248465e+92,1.5483560804508515e+93
p03,ARCH-p_36-q_12-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,15.802821397781372,4.3168785047004796e+82,1.4954105800486384e+83
p03,ARCH-p_36-q_12-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,15.335017919540403,4.168161810754831e+53,1.4438936060791303e+54
p03,ARCH-p_36-q_12-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,25.39960217475891,1.976861555579414e+37,6.848049307586381e+37
p03,ARCH-p_36-q_12-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,17.810161113739014,3.954164355239748e+150,1.369762712950615e+151
p03,ARCH-p_36-q_12-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,17.186259031295776,1.096931272733598e+22,3.799881380790999e+22
p03,ARCH-p_36-q_12-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,18.37913417816162,5.0875365211916497e+148,1.762374348013231e+149
p03,ARCH-p_36-q_12-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,27.908246278762817,3304296244764530.0,6431645531665203.0
p03,ARCH-p_36-q_12-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,26.744616985321045,1.837522176082557e+95,6.365363538019026e+95
p03,ARCH-p_36-q_24-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,26.7427396774292,5.82081018275463e+132,2.01638779554906e+133
p03,ARCH-p_36-q_24-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,12.344646215438845,2.2880532408879894e+150,7.926048927281261e+150
p03,ARCH-p_36-q_24-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,30.49406909942627,4.809282400939397e+34,1.6659842932747746e+35
p03,ARCH-p_36-q_24-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,26.064850330352783,8.30314155041565e+29,2.8762926054740185e+30
p03,ARCH-p_36-q_24-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,19.14165306091309,3.89709546521228e+42,1.3499934695387874e+43
p03,ARCH-p_36-q_24-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,36.74339723587036,1.0650738137266377e+87,3.689523918371373e+87
p03,ARCH-p_36-q_24-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,31.28752589225769,1.587968137057945e+79,5.500882988369718e+79
p03,ARCH-p_36-q_24-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,25.429530143737797,1.1954962275883705e+57,4.1344997250934794e+57
p03,ARCH-p_36-q_24-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,25.07414722442627,1.1288268762095477e+57,3.9103710050884005e+57
p03,ARCH-p_36-q_24-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,28.39092779159546,3.060385993330906e+116,1.0601488062442552e+117
p03,ARCH-p_36-q_24-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,29.884262561798096,8.440765734833116e+26,2.9239670084923176e+27
p03,ARCH-p_36-q_24-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,24.521546602249146,3.6746405554424977e+117,1.1882027066361032e+118
p03,ARCH-p_36-q_36-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,16.280568599700928,8.2093637524676895e+121,2.843807023417666e+122
p03,ARCH-p_36-q_36-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,23.906824588775635,2.071223073983851e+115,7.174927195898039e+115
p03,ARCH-p_36-q_36-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,21.81285285949707,4.25896305394322e+17,1.4476741553718564e+18
p03,ARCH-p_36-q_36-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,27.42347264289856,2.4831658809091613e+151,8.601938938712389e+151
p03,ARCH-p_36-q_36-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,37.561635971069336,1.100290744803977e+76,3.8115189461965787e+76
p03,ARCH-p_36-q_36-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,32.30372405052185,2.9904641914576323e+49,1.0359269933536463e+50
p03,ARCH-p_36-q_36-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,28.06060218811035,3.29911618051202e+24,1.142847356829767e+25
p03,ARCH-p_36-q_36-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,24.95588111877441,1.49172449517955e+149,5.167485233092031e+149
