validation_id,model_id,runtime_secs,MeanSquaredError_fold_0_test,MeanSquaredError_fold_1_test,MeanSquaredError_fold_2_test,MeanSquaredError_fold_3_test,MeanSquaredError_fold_4_test,MeanSquaredError_fold_5_test,MeanSquaredError_fold_6_test,MeanSquaredError_fold_7_test,MeanSquaredError_fold_8_test,MeanSquaredError_fold_9_test,MeanSquaredError_fold_10_test,MeanSquaredError_fold_11_test,MeanSquaredError_fold_12_test,MeanSquaredError_fold_13_test,MeanSquaredError_fold_14_test,MeanSquaredError_fold_15_test,MeanSquaredError_fold_16_test,MeanSquaredError_fold_17_test,MeanSquaredError_fold_18_test,MeanSquaredError_fold_19_test,MeanSquaredError_fold_20_test,MeanSquaredError_fold_21_test,MeanSquaredError_fold_22_test,MeanSquaredError_fold_23_test,MeanSquaredError_fold_24_test,MeanSquaredError_fold_25_test,MeanSquaredError_fold_26_test,MeanSquaredError_fold_27_test,MeanSquaredError_fold_28_test,MeanSquaredError_mean,MeanSquaredError_std
p05,VARReduce-regressor_Lasso()-lags_61,0.21083950996398926,2.6526848649324077,1.7389101113753433,2.5214774146967405,2.7058535566878064,2.891053033806687,1.5083985187035318,4.082125615011353,3.705644141552026,2.4212475731218697,0.6804862273942374,0.9590774645067638,2.944378204463469,1.4458426597305298,0.8916188586442785,4.0011820815544406,2.602359265705728,2.6716962788655865,2.9692401393628214,3.1254273691379897,4.268044639885957,1.522079561360536,1.7655483435206023,3.2085609971318467,2.1436491045965806,0.9463248821892182,2.3422916797165505,4.499488118555342,3.7972733207078004,,2.5361415723899303,1.081218216425041
p05,VARReduce-regressor_Lasso()-lags_62,0.22202610969543457,2.649609110247266,1.7379751869288198,2.5236104788589295,2.706448450405509,2.890935561677466,1.5085209286221326,4.0809373336715895,3.705975180217278,2.4206680838016514,0.6800708109735752,0.9587361456377933,2.9437147251270197,1.445392806678162,0.8917298244804764,4.00062755682668,2.601952453461691,2.671724892754408,2.96903251730228,3.1251004148237067,4.267576524267906,1.5220991653343798,1.7652273815183466,3.2087731833777235,2.1438369167626576,0.946300714691638,2.3420998365803776,4.499781805715708,3.797513725615898,,2.53592756129861,1.0812039682659815
p05,VARReduce-regressor_Lasso()-lags_63,0.22598505020141602,2.645613520998589,1.7366266024053327,2.5267172763594137,2.7072439239870674,2.8908423490376745,1.5086615931875997,4.079514674082895,3.7064170210822294,2.4199278069015397,0.6794959773270772,0.9582755907769837,2.94288688994591,1.4448526801633246,0.8918596207686798,3.999945021311598,2.601487304545294,2.671774692854084,2.9687321020713884,3.1246262170416026,4.267027336823692,1.5221286778207668,1.764820617467195,3.2090485850031603,2.144126381250711,0.9462710748263758,2.341860285695225,4.500173214080973,3.7978213227795754,,2.5356706557355695,1.0812044785707324
p05,VARReduce-regressor_Lasso()-lags_64,0.17054152488708496,2.640682646854049,1.7347885568027026,2.5310034211465884,2.7082694552626396,2.8907929096326352,1.508817588930773,4.077868047452918,3.706984314949509,2.4190130995700727,0.6787346145089426,0.9576798102670264,2.941887351568576,1.4442248461075486,0.89200597306618,3.9991361158657615,2.6009775924362164,2.6718507098556867,2.968323588047258,3.123978964874123,4.266406840328771,1.5221701769123976,1.7643225313847746,3.2093936749047005,2.144539416791273,0.9462360222246268,2.3415710804686976,4.500674449011803,3.7982012666664344,,2.53537625235331,1.081227768428976
p05,VARReduce-regressor_Lasso()-lags_65,0.17303037643432617,2.636946742782469,1.7332975044556638,2.5345558922394846,2.7091197327937775,2.8907546579346954,1.508943267160253,4.076543804131676,3.707440621872317,2.4182751945343894,0.6781177375079196,0.9572043324976253,2.941087216988768,1.4437215457339823,0.8921220277480082,3.9985051682161856,2.600577667206658,2.67190836348938,2.9680101318390992,3.123477475219567,4.265920354746327,1.5222027944745544,1.76392980802093,3.209667201916568,2.1448618517562497,0.9462087416581786,2.3413434867974976,4.501067551724211,3.7984997119280726,,2.53515394954909,1.0812504700655128
p05,VARReduce-regressor_Lasso()-lags_66,0.18157315254211426,2.63379187513418,1.731991559604102,2.537721142032615,2.7098832011744243,2.890716404318842,1.5090563066093228,4.075366837104183,3.7078412611708425,2.4176234335398594,0.6775759771239052,0.956789785832898,2.9403822421870176,1.443275785440695,0.8922247916358836,3.9979569952146745,2.6002247370789955,2.6719557589404834,2.967746384161909,3.123052749981126,4.265493616081229,1.5222306374912318,1.7635882569534893,3.209905189176734,2.145134785959047,0.9461851523288006,2.3411454571583743,4.501405969333763,3.7987582277069176,,2.5349651614455553,1.0812709938690397
p05,VARReduce-regressor_Lasso()-lags_67,0.17852115631103516,2.6285992016255957,1.7296913357907344,2.5432814889581867,2.711116046707694,2.890763644465124,1.5092069145452331,4.073694877341162,3.7085091675034185,2.416597624764055,0.6766439267555026,0.9560868968752605,2.939300536809133,1.4426332272730693,0.892366933855045,3.997119437102977,2.599760220670548,2.6720599973033066,2.967244645022972,3.1222499036633344,4.264894761966058,1.5222843732532076,1.7630417692329772,3.210297079055746,2.1456740710259874,0.9461490970633675,2.34083460135799,4.501987906224427,3.799179468479723,,2.5346881840961366,1.0813364355835484
p05,VARReduce-regressor_Lasso()-lags_68,0.18150830268859863,2.6233440462232864,1.7271133732152597,2.54961413707104,2.7124671873174435,2.890875158508863,1.509350701711607,4.0720351218459445,3.7092346899887985,2.4155123711740876,0.6756099211311584,0.9553220132901994,2.9381796311888944,1.4419905421087567,0.8925037484583366,3.9962744222231437,2.5993327628382805,2.6721817302685467,2.966686722000321,3.12135288733457,4.2643183981185935,1.5223455368395773,1.762469799891793,3.2107153245731155,2.146291368350033,0.9461127086058017,2.3405130958249414,4.502616781179812,3.7996231546092787,,2.534428119138981,1.0814294329872953
p05,VARReduce-regressor_Lasso()-lags_69,0.18251609802246094,2.6148581016561505,1.7223366649866465,2.561486279730587,2.71482428961532,2.891276658791666,1.5095410444660216,4.069604287485627,3.710528199252679,2.4136829069060695,0.6737086895520881,0.9539432696824447,2.9363517251201694,1.441025363333269,0.8926927929775477,3.9949323992331625,2.598810021524987,2.672440872354036,2.9655951178730184,3.11959929274754,4.263508482260857,1.5224674740182498,1.7614960382808027,3.2114514593822103,2.1475389397496,0.9460546367376804,2.339977635468858,4.503764856542274,3.8003924624123973,,2.5340674986479272,1.081659235712248
p05,VARReduce-regressor_Lasso()-lags_7,0.1325092315673828,2.6286793668875097,1.7142262276081082,2.590739959215413,2.7248748736306156,2.8920814968082924,1.5104332051295717,4.06084582383251,3.713110232638849,2.4099610695447007,0.6702889033804648,0.9511275895154387,2.933811022435447,1.4400829422613868,0.8926112854095248,3.9941856935195537,2.600191196801036,2.67317766211686,2.9635459604223042,3.116596710850862,4.266018974749304,1.5226751169544637,1.7619892210565946,3.211405123061373,2.1499332145044012,0.9461370319842253,2.3406244138308216,4.5038553505206975,3.7998420683244283,,2.5351089906069553,1.081995706110816
p05,VARReduce-regressor_Lasso()-lags_70,0.23134541511535645,2.6107906998904076,1.7193901863776972,2.5690852243857916,2.716295046998975,2.8915651208948043,1.5096323528321214,4.068335325536912,3.7112856263788188,2.4126302371091692,0.6725601070683904,0.9531438630951686,2.935339928483358,1.4405157194981506,0.8927833726499094,3.9942485347631544,2.5985867259198625,2.6725873112858083,2.9649921780509376,3.118613142320026,4.263122987056541,1.5225380053875115,1.7609662289320374,3.2118636939837595,2.1482609228120864,0.9460248073678241,2.3396911564575795,4.504402742332967,3.8008106171692115,,2.533930780894249,1.081823388176112
