validation_id,model_id,runtime_secs,MeanSquaredError_mean,MeanSquaredError_std
p03,ARCH-p_15-q_36-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,32.87523078918457,1.1965836702461576e+57,4.1450874090283094e+57
p03,ARCH-p_15-q_36-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,37.15798592567444,9.206947447364136e+23,3.189345487648497e+24
p03,ARCH-p_15-q_36-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,21.42859172821045,8.266102247619036e+107,2.863461814687092e+108
p03,ARCH-p_15-q_36-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,30.915276765823364,inf,
p03,ARCH-p_15-q_36-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,24.90723872184753,1.3672684986260158e+43,4.735238413950524e+43
p03,ARCH-p_15-q_36-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,32.02142119407654,5.020165392963374e+35,1.7390363046023084e+36
p03,ARCH-p_15-q_36-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,37.38782024383545,2.2219121769667552e+25,7.696929535618963e+25
p03,ARCH-p_15-q_36-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,29.532416820526123,5.115234453215692e+92,1.7719691931192766e+93
p03,ARCH-p_36-q_12-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,20.73760747909546,1.490552841771831e+40,5.16342650662997e+40
p03,ARCH-p_36-q_12-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,34.65181517601013,inf,
p03,ARCH-p_36-q_12-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,21.323241472244263,3.1444711952865003e+21,1.089276774634529e+22
p03,ARCH-p_36-q_12-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,35.526248931884766,1.5745113364296496e+94,5.454267263578654e+94
p03,ARCH-p_36-q_12-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,20.768728971481323,1.4667004323797823e+84,5.080799336730049e+84
p03,ARCH-p_36-q_12-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,18.744115829467773,5.824420549365907e+55,2.0176384632299965e+56
p03,ARCH-p_36-q_12-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,31.281768798828125,5.629816610538792e+38,1.9502256813496787e+39
p03,ARCH-p_36-q_12-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,25.644993782043457,inf,
p03,ARCH-p_36-q_12-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,23.086386919021606,4.992079252189908e+23,1.7293069742143166e+24
p03,ARCH-p_36-q_12-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,26.73609709739685,inf,
p03,ARCH-p_36-q_12-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,36.89680314064026,1.3286200707771858e+17,3.422932443388854e+17
p03,ARCH-p_36-q_12-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,35.74197793006897,4.276931003144554e+96,1.4815723595825792e+97
p03,ARCH-p_36-q_24-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,35.00048279762268,1.7925423038234282e+134,6.209548689877489e+134
p03,ARCH-p_36-q_24-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,17.853161811828613,inf,
p03,ARCH-p_36-q_24-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,41.14313960075378,3.351889941222464e+36,1.161128735915273e+37
p03,ARCH-p_36-q_24-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,35.91054129600525,2.378772363683458e+31,8.240309186781609e+31
p03,ARCH-p_36-q_24-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,24.68550705909729,1.7660511416910707e+44,6.117780612347912e+44
p03,ARCH-p_36-q_24-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,43.52087950706482,1.5483182933699786e+89,5.363531900810275e+89
p03,ARCH-p_36-q_24-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,44.26908612251282,3.244627583078007e+80,1.1239719651061032e+81
p03,ARCH-p_36-q_24-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,35.18715000152588,4.1664397615904016e+58,1.434522921764533e+59
p03,ARCH-p_36-q_24-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,33.228158473968506,3.645138941301133e+58,1.2627131693962777e+59
p03,ARCH-p_36-q_24-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,40.013920068740845,8.680891111622836e+117,3.0071488920607644e+118
p03,ARCH-p_36-q_24-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,42.13479685783386,4.024521203119243e+28,1.3941350386353198e+29
p03,ARCH-p_36-q_24-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,34.5379524230957,1.5048431213857702e+119,4.123840859599347e+119
p03,ARCH-p_36-q_36-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,22.00730919837952,2.9692048465063e+123,1.0285627304457322e+124
p03,ARCH-p_36-q_36-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,34.189894676208496,7.164046417270177e+116,2.4816984764987413e+117
p03,ARCH-p_36-q_36-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,29.73415970802307,7.502634141822082e+18,2.5518379738715865e+19
p03,ARCH-p_36-q_36-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,35.81058955192566,inf,
p03,ARCH-p_36-q_36-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,46.949195861816406,4.1313631703967483e+77,1.431146183129201e+78
p03,ARCH-p_36-q_36-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,41.85886073112488,1.6318315578848267e+51,5.6528297684637294e+51
p03,ARCH-p_36-q_36-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,40.55456900596619,1.2768396217124375e+26,4.423102165277647e+26
p03,ARCH-p_36-q_36-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,30.6486713886261,inf,
p03,ARCH-p_36-q_36-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,25.957308769226078,2.712301987707408e+22,9.378049328953846e+22
p03,ARCH-p_36-q_36-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,47.02420210838318,4.516569575595597e+130,1.5645855961702748e+131
p03,ARCH-p_36-q_36-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,37.20035147666931,6.956153880100039e+111,2.40968238912013e+112
p03,ARCH-p_36-q_36-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,59.36116147041321,inf,
p04,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,18.461620807647705,1.0399133385038648e+31,3.449002358303164e+31
p04,ARCH-p_15-q_12-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,23.90126609802246,1.5970845001906495,0.5046962062651021
p04,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,17.481209754943848,inf,
p04,ARCH-p_15-q_12-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,22.690378189086918,3.8821080256442584e+41,1.28754957166894e+42
p04,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,22.157060861587524,2.212041065934752e+27,7.336509038219427e+27
p04,ARCH-p_15-q_12-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,30.909995794296265,2808960.613203337,9316263.097422116
p04,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,26.813682794570923,9.814851098537954e+25,3.25521784670579e+26
p04,ARCH-p_15-q_12-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,32.371596574783325,1.593686326269703,0.5107901088125051
p04,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,29.93328046798706,4.758289396833635e+87,1.578146057322368e+88
p04,ARCH-p_15-q_12-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,41.61211657524109,1.588002410569215,0.5061275524256454
p04,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,36.52675104141235,13892000040422.088,46074540832656.9
p04,ARCH-p_15-q_12-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,40.450364112854,inf,
p04,ARCH-p_15-q_24-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,29.48768949508667,1.6120949509503226,0.502978859850875
p04,ARCH-p_15-q_24-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,27.999509811401367,1.5940759984023958,0.5038523556770858
p04,ARCH-p_15-q_24-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,32.22542142868042,1.7458704524394308,0.7471654116752033
p04,ARCH-p_15-q_24-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,27.166828155517575,1.3608712184360588e+142,4.513499219546192e+142
p04,ARCH-p_15-q_24-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,35.03543329238892,15989.347004276438,53025.19076538906
p04,ARCH-p_15-q_24-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,41.80263781547546,1.5845992532671156,0.5196569872826784
p04,ARCH-p_15-q_24-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,33.988067388534546,2676961451647.116,8878476713311.842
p04,ARCH-p_15-q_24-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,43.34220623970032,1.5954893372828167,0.5081738109935524
p04,ARCH-p_15-q_24-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,39.871431827545166,3.757616435113175e+76,1.246260382134324e+77
p04,ARCH-p_15-q_24-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,50.42442679405213,1.5889614024775631,0.5029340727317176
p04,ARCH-p_15-q_24-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,46.48439025878906,3450334422789.628,11443464092074.668
p04,ARCH-p_15-q_24-o_24-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,54.1899619102478,1.5834615903443356,0.5175036529347558
p04,ARCH-p_15-q_36-o_12-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,32.226667165756226,3.677088838168292e+63,1.219552399700809e+64
p04,ARCH-p_15-q_36-o_12-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,40.38818788528442,1.594452676877227,0.5040985380787378
p04,ARCH-p_15-q_36-o_12-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,36.69574141502381,8.566662585258517e+45,2.841190673540772e+46
p04,ARCH-p_15-q_36-o_12-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,40.43603205680847,123154.63084272612,408452.32717972057
p04,ARCH-p_15-q_36-o_12-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,38.27090120315552,7.333130707126154e+57,2.4321243094171018e+58
p04,ARCH-p_15-q_36-o_12-lags_48-power_1-dist_ged-mean_HAR-vol_GARCH,44.11561679840088,5.182207319697168e+67,1.718743726526884e+68
p04,ARCH-p_15-q_36-o_24-lags_24-power_1-dist_ged-mean_AR-vol_GARCH,53.5695378780365,1.6072053546877825,0.5048707342901361
p04,ARCH-p_15-q_36-o_24-lags_24-power_1-dist_ged-mean_HAR-vol_GARCH,51.79011368751526,1.5953061506986652,0.5083276207790058
p04,ARCH-p_15-q_36-o_24-lags_36-power_1-dist_ged-mean_AR-vol_GARCH,61.996084451675415,3.1662599273475123,5.012017038030678
p04,ARCH-p_15-q_36-o_24-lags_36-power_1-dist_ged-mean_HAR-vol_GARCH,58.540568590164185,8.478234214183264e+93,2.811912177319954e+94
p04,ARCH-p_15-q_36-o_24-lags_48-power_1-dist_ged-mean_AR-vol_GARCH,62.08942246437073,5.055368950797682e+47,1.676676198660856e+48
